GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS153427392	2021-03-24 04:54:04.672739	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Wisconsin	US-WI	Trempealeau	US-WI-121		23	USFWS_442		Trempealeau NWR--general (PLEASE USE MORE PRECISE LOCATIONS)	L209045	H	44.0500674	-91.5221519	2012-05-18	10:00:00	obsr121103	S10785788	Traveling	P22	EBIRD	60	8.047		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS98322731	2022-10-18 17:32:44.223082	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				9					United States	US	Louisiana	US-LA	Jefferson	US-LA-051		26			Jefferson batture east of Huey P. Long Bridge	L697931	H	29.9550200	-90.1621428	2010-09-15	09:45:00	obsr143405	S6880978	Traveling	P22	EBIRD	80	3.862		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS100495088	2021-03-26 02:45:29.073758	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Massachusetts	US-MA	Hampshire	US-MA-015		30			Smith College--Paradise Pond	L2416867	H	42.3182551	-72.6420157	2010-10-23	10:30:00	obsr105481	S7039406	Traveling	P22	EBIRD	90	2.414		5	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS126980957	2021-03-25 18:34:39.199079	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	Connecticut	US-CT	New London	US-CT-011		30			HBD/Mitchell Pond	L365899	P	41.4624758	-72.2855759	2011-09-28	10:15:00	obsr37854	S8870870	Traveling	P22	EBIRD	100	1.609		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS158831654	2020-12-23 06:51:50.127882	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	Georgia	US-GA	Dougherty	US-GA-095		27			Wright Turf Farms	L823267	H	31.4619075	-84.0814590	2012-07-15	09:45:00	obsr159649	S11162276	Traveling	P22	EBIRD	75	3.219		2	1	G439390	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS107416611	2021-03-26 02:25:48.197981	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	Massachusetts	US-MA	Suffolk	US-MA-025		30			Olmsted Park--Leverett Pond	L248222	H	42.3287149	-71.1141286	2011-02-04	08:30:00	obsr199226	S7550379	Traveling	P22	EBIRD_MA	20	0.402		2	1	G225759	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS107463477	2021-03-24 20:33:47.533911	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	New York	US-NY	Tompkins	US-NY-109		13			Sapsucker Woods Road (Sanctuary)	L1011608	P	42.4772168	-76.4504993	2011-02-04	08:24:00	obsr135617	S7553621	Traveling	P22	EBIRD	36	0.724		1	1		0	1	0		Mostly cloudy to mostly clear; wind S at 5 to SW at 13 mph; 15-19* F. Several inches to a foot of snow on the ground, snow covered with an icy crust. Sapsucker Woods Road and trails through the Sapsucker Woods Sanctuary, from the south border of the Sapsucker Woods Sanctuary just north of 67 Sapsucker Woods Road (excluding areas outside of the Sanctuary west of Sapsucker Woods Road, from Sanctuary Drive north to 260 Sapsucker Woods Road) north to the Cornell Lab of Ornithology.  At the Lab, I stepped into the observatory for a quick look at the pond and the bird-feeding garden. I then stepped back outside, and continued north, entering the Lab at the staff entrance at the northeast corner of the building. Eastern Standard Time. Mammals: Eastern Gray Squirrel (2).	
URN:CornellLabOfOrnithology:EBIRD:OBS162947544	2021-03-24 22:58:04.070509	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				18					United States	US	Ohio	US-OH	Summit	US-OH-153		13			Summit Bike and Hike Trail--Sagamore Hills	L303431	H	41.3181847	-81.5665799	2012-09-06	08:45:00	obsr92905	S11528690	Traveling	P22	EBIRD	90	1.609		1	1		0	1	0		75 degrees, sunny; Start Summit bike path Alexander Rd south to Sagamore Rd, then north across Alexander to power plant and back.	
URN:CornellLabOfOrnithology:EBIRD:OBS86385029	2010-02-26 19:18:20	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Ohio	US-OH	Delaware	US-OH-041		22			Ohio Wesleyan University Campus	L515146	H	40.2965647	-83.0696869	2010-02-04	08:54:00	obsr172924	S6051142	Stationary	P21	EBIRD	10			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS105782781	2021-03-24 11:53:45.778429	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Indiana	US-IN	Tippecanoe	US-IN-157		22			west lafayette,home	L1043111	P	40.4170240	-86.9661858	2011-01-16	10:00:00	obsr25091	S7437889	Stationary	P21	EBIRD	30			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS152402868	2021-03-25 03:55:43.319055	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	District of Columbia	US-DC	District of Columbia	US-DC-001		29			RCP RIDGE TRAIL	L1535594	P	38.9484100	-77.0490100	2012-05-12	07:01:00	obsr58698	S10719925	Traveling	P22	EBIRD	115	4.023		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS166938018	2023-02-03 09:27:31.309331	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Pennsylvania	US-PA	Berks	US-PA-011	US-PA_911	28			SGL 280--Highland-Justa Road	L1773477	P	40.3725745	-76.0675551	2012-10-18	08:45:00	obsr208565	S11825801	Traveling	P22	EBIRD	90	0.483		1	1		0	1	0		Sought Pine Siskin, warblers and sparrows for patch lists near Justa Road gate.	
URN:CornellLabOfOrnithology:EBIRD:OBS161879437	2021-03-26 02:20:46.226007	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Massachusetts	US-MA	Norfolk	US-MA-021		30			Backyard 32 Beverly Rd	L991016	P	42.3129930	-71.3139081	2012-08-24	09:00:00	obsr229425	S11438481	Stationary	P21	EBIRD	60			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS99267407	2018-08-06 16:51:36	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Florida	US-FL	St. Johns	US-FL-109	US-FL_27				GTMNERR - Purple Trail	L894452	P	30.0110273	-81.3330746	2010-10-04	08:40:00	obsr163269	S6951800	Traveling	P22	EBIRD	90	4.828		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS159400060	2021-03-23 17:00:13.087107	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	New York	US-NY	Tompkins	US-NY-109		13			Sapsucker Woods Road (Sanctuary)	L1011608	P	42.4772168	-76.4504993	2012-07-24	08:35:00	obsr135617	S11206985	Traveling	P22	EBIRD	45	1.078		1	1		0	1	0		Partly cloudy (visibility 10.0 miles); wind W at 8 mph to NW at 17 mph, gusting to 22 mph; 73-78 F. Sapsucker Woods Road and trails through the Sapsucker Woods Sanctuary, from the south border of the Sapsucker Woods Sanctuary just north of 67 Sapsucker Woods Road (excluding areas outside of the Sanctuary west of Sapsucker Woods Road, from Sanctuary Drive north to 260 Sapsucker Woods Road) north to the Cornell Lab of Ornithology. I entered the area around the Frog Barn (91 Sapsucker Woods Road), to as far as the Frog Barn pond. From the Frog Barn, I walked through the woods along the southwestern segment of the East Trail to Sapsucker Woods Road, crossed the road, and continued along the eastern segments of the Severinghaus and Wilson trails, including the boardwalk. Water levels on Sapsucker Woods Pond remain very low, with the scarcity of rain this summer; there is no water in any of the wooded areas at the southeast corner of the pond. At the Lab, I stepped into the observatory for a look at the pond and the bird feeding garden. I then stepped back outside the observatory and continued north, entering the Lab again at the staff entrance on the east side of the building. Tuesday. Civil twilight begins 05:18; sunrise 05:51; sunset 20:34; civil twilight ends 21:06. Eastern Daylight Saving Time. Mammals: Eastern Cottontail (1), Eastern Gray Squirrel (6), Red Squirrel (2), Eastern Chipmunk (3). Also: Bullfrog (x| heard).	
URN:CornellLabOfOrnithology:EBIRD:OBS102457360	2021-03-26 01:46:01.245069	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Maryland	US-MD	Montgomery	US-MD-031		29			Bradmoor Drive House	L514668	P	38.9954295	-77.1196005	2010-12-02	07:15:00	obsr4866	S7191580	Stationary	P21	EBIRD	120			2	1		0	1	0		Yard count. Time is cummulative throughout the day.	
URN:CornellLabOfOrnithology:EBIRD:OBS137326016	2018-08-06 23:08:22	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Ohio	US-OH	Cuyahoga	US-OH-035	US-OH_2055	13			Mill Stream--Royalview Lane (MS028)	L1388869	P	41.2999300	-81.7949400	2010-06-04	08:40:00	obsr296005	S9678194	Stationary	P21	EBIRD	10			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS168839607	2018-08-03 19:32:49	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Nebraska	US-NE	Lancaster	US-NE-109		22			Pawnee Lake SRA	L458136	H	40.8561171	-96.8753600	2012-11-07	10:37:00	obsr149759	S11985048	Traveling	P22	EBIRD	53	1.609		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS264781286	2022-10-03 16:08:09.005938	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Massachusetts	US-MA	Hampden	US-MA-013	US-MA_700	30			Mt. Tom State Reservation--Goat's Peak Tower	L631858	H	42.2741652	-72.6308298	2012-09-23	11:45:00	obsr353930	S19193291	Stationary	P21	EBIRD	75			2	1	G961528	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS506563107	2018-08-06 17:58:26	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					Canada	CA	Quebec	CA-QC	Rimouski-Neigette	CA-QC-RM		14			Parcelle d'atlas 19EP46	L5910581	P	48.4333300	-68.3833300	2012-06-12	09:00:00	obsr306132	S37278360	Historical	P62	EBIRD_QC	90			1	1		0	1	0			Code d'atlas T
URN:CornellLabOfOrnithology:EBIRD:OBS128740255	2021-03-19 09:18:57.583074	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Michigan	US-MI	Muskegon	US-MI-121	US-MI_2144	23			Muskegon Wastewater System	L279820	H	43.2511023	-86.0375240	2011-10-22	10:45:00	obsr107164	S9000989	Traveling	P22	EBIRD	92	24.140		5	1	G306774	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS146331069	2013-06-17 12:01:10	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					Canada	CA	Ontario	CA-ON	Simcoe	CA-ON-SC		13			Barrie, ON L4N 4A9	L2230291	P	44.3566514	-79.6306980	2012-03-30	09:45:00	obsr297261	S10304243	Stationary	P21	EBIRD	30			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS100961947	2018-08-05 12:36:10	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	Wisconsin	US-WI	Manitowoc	US-WI-071	US-WI_3664	23			Fischer Creek Conservation Area	L276933	H	43.9371649	-87.7199497	2010-10-17	11:00:00	obsr232905	S7076925	Area	P23	EBIRD_WI	30		40.4686		1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS186857788	2021-03-25 18:51:57.643436	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	Delaware	US-DE	New Castle	US-DE-003		29			Middle Run Natural Area	L740334	H	39.7158527	-75.7233417	2011-08-11	09:15:00	obsr23029	S13479499	Traveling	P22	EBIRD	45	1.609		1	1	G573880	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS94781791	2021-04-01 13:14:07.307713	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	North Carolina	US-NC	Rockingham	US-NC-157		29			Rockingham - Leaksville Neighborhood	L879760	P	36.4916500	-79.7661602	2010-07-03	08:30:00	obsr213564	S6601849	Traveling	P22	EBIRD	15	0.805		1	1		0	1	0		Weather: Clear and mild	
URN:CornellLabOfOrnithology:EBIRD:OBS104286792	2021-03-25 17:03:23.789217	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				5					United States	US	Colorado	US-CO	Boulder	US-CO-013		18			CO-Fairview Rd	L754085	P	39.9937194	-105.1697025	2010-12-27	10:45:00	obsr191664	S7333674	Stationary	P21	EBIRD	35			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS171085862	2022-07-29 12:12:58.850506	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					Canada	CA	Ontario	CA-ON	Durham	CA-ON-DR		13			Uxbridge--Strattonville Crescent (G. Carpentier yard)	L1263366	P	44.0976648	-79.0846222	2012-11-27	08:00:00	obsr195833	S12173569	Stationary	P21	EBIRD	60			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS127123372	2021-03-19 06:26:52.475158	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Kentucky	US-KY	Shelby	US-KY-211		24			Persimmon Ridge Golf Club	L1135926	P	38.2889473	-85.4367957	2011-10-01	09:00:00	obsr27996	S8881807	Traveling	P22	EBIRD	75	4.828		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS146346921	2021-03-25 18:34:39.199079	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Connecticut	US-CT	New London	US-CT-011		30			50 White Birch Rd	L2225776	P	41.4563007	-72.2848248	2012-03-30	11:15:00	obsr37854	S10305358	Area	P23	EBIRD	45		4.0469	1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS117709121	2018-08-06 19:14:09	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Maryland	US-MD	Anne Arundel	US-MD-003	US-MD_2895	30	USFWS_157		Patuxent Research Refuge--North Tract	L445866	H	39.0778753	-76.7713881	2011-05-08	10:30:00	obsr20168	S8202677	Traveling	P22	EBIRD	120	6.437		9	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS127058864	2011-10-02 21:28:01	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	Alabama	US-AL	Marshall	US-AL-095		28			Lake Guntersville SP-Martling Gap Road	L1282357	P	34.3778509	-86.2054789	2011-09-29	07:50:00	obsr35725	S8877194	Traveling	P22	EBIRD	40	0.483		1	1		0	1	0		Weather clear and cool; temp low 60s.  Walked Martling Gap Road/Aubrey Carr Scenic Drive noting all birds observed or heard.	
URN:CornellLabOfOrnithology:EBIRD:OBS134559765	2020-05-21 15:14:25	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Florida	US-FL	Santa Rosa	US-FL-113	US-FL_9	27			Blackwater River State Forest	L1355422	P	30.7244599	-86.7930146	2011-12-31	11:45:00	obsr189973	S9456363	Traveling	P22	EBIRD	60	2.414		2	1	G330664	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS124625223	2021-03-18 05:32:08.598182	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					United States	US	Florida	US-FL	Polk	US-FL-105		31			Lake Eva Park	L1038829	H	28.1014640	-81.6270042	2011-08-22	07:15:00	obsr118540	S8702337	Traveling	P22	EBIRD	40	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS164862225	2018-08-04 09:54:07	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				10					Canada	CA	Ontario	CA-ON	Stormont, Dundas and Glengarry	CA-ON-SD					Richmond Road Pond/Lakeview Marsh	L1762657	P	45.0420800	-74.8326200	2012-09-26	11:01:00	obsr121114	S11669061	Traveling	P22	EBIRD	20	1.609		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS172348575	2018-08-05 09:34:51	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Maryland	US-MD	Howard	US-MD-027		30			Race Road	L500729	H	39.2069184	-76.7091393	2012-12-11	11:36:00	obsr93251	S12269397	Stationary	P21	EBIRD	10			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.5.1	
URN:CornellLabOfOrnithology:EBIRD:OBS165921583	2021-03-24 08:48:18.29987	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Florida	US-FL	Brevard	US-FL-009		31			444 Crescent Drive, Melbourne, Florida 32901	L829445	P	28.1005280	-80.6180191	2012-10-06	08:05:00	obsr3609	S11747445	Stationary	P21	EBIRD	35			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS146526317	2021-03-24 09:38:18.370591	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Georgia	US-GA	Clarke	US-GA-059		29			169 Deertree Dr.	L224145	P	33.8990000	-83.3095510	2012-03-29	08:30:00	obsr24243	S10317698	Stationary	P21	EBIRD	120			2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS98373029	2021-04-01 19:26:31.024968	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				12					United States	US	Vermont	US-VT	Washington	US-VT-023		14			CrossHaven Farm, route 100b, moretown	L549054	P	44.2767020	-72.7410579	2010-09-16	07:30:00	obsr149979	S6885156	Traveling	P22	EBIRD_VINS	60	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS89034896	2020-12-15 10:09:58.275456	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Indiana	US-IN	LaPorte	US-IN-091		23			Misty Meadows/HBF	L844221	P	41.7296560	-86.6551159	2010-04-03	09:00:00	obsr206510	S6226268	Area	P23	EBIRD	60		1.2141	1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS113733801	2021-04-01 10:07:17.527216	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	New Jersey	US-NJ	Essex	US-NJ-013		29			56 Clark Street	L2227067	P	40.7962570	-74.2036057	2011-03-31	07:00:00	obsr47214	S7944197	Stationary	P21	EBIRD	120			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS1658951371	2023-10-11 22:17:19.139193	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				6					United States	US	Colorado	US-CO	Larimer	US-CO-069		18			Mile 14 - County Road 3	L22181354	P	40.7165418	-104.9621558	2012-03-22	08:20:00	obsr1532610	S131222177	Stationary	P21	EBIRD	4			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS153111818	2021-03-25 01:00:42.080159	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	South Carolina	US-SC	Beaufort	US-SC-013					Fripp Island	L805171	P	32.3335589	-80.4528809	2012-05-13	11:00:00	obsr127024	S10761960	Traveling	P22	EBIRD	90	4.828		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS116333787	2021-03-19 04:46:26.936214	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Illinois	US-IL	La Salle	US-IL-099		22			LaSalle Lake SFWA	L752627	H	41.2419972	-88.6476517	2011-04-23	08:00:00	obsr195101	S8121192	Area	P23	EBIRD	60		2.0234	1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS104287354	2021-04-01 12:30:15.438381	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	New York	US-NY	Herkimer	US-NY-043		13			Black Creek Road	L619427	P	43.2318451	-74.9248964	2010-12-29	09:00:00	obsr139043	S7333712	Traveling	P22	EBIRD	15	6.598		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS172380254	2021-04-01 21:48:06.661407	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Wisconsin	US-WI	Marinette	US-WI-075		12			Liberty St.	L1298077	P	45.0982759	-87.6315451	2012-12-11	09:25:00	obsr276719	S12271788	Stationary	P21	EBIRD	20			1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS98119236	2019-02-04 10:13:07	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	Massachusetts	US-MA	Worcester	US-MA-027	US-MA_707	30			Bolton Flats WMA--Bolton	L452346	H	42.4640087	-71.6400582	2010-09-11	11:00:00	obsr215634	S6865907	Traveling	P22	EBIRD	30	1.609		3	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS165471868	2014-03-03 20:29:40	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	New York	US-NY	Monroe	US-NY-055	US-NY_1723	13			Braddock Bay--Owl Woods	L390730	H	43.3201355	-77.7264261	2012-10-02	09:15:00	obsr334349	S11710094	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS147161657	2021-03-24 16:49:32.57938	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				5					United States	US	Minnesota	US-MN	Dakota	US-MN-037		23			Ritter Farm Park	L260178	H	44.6736733	-93.3058977	2012-04-05	10:00:00	obsr159697	S10362347	Traveling	P22	EBIRD	60	4.828		1	1		0	1	0		Birding and running	
URN:CornellLabOfOrnithology:EBIRD:OBS128512516	2021-03-18 05:07:18.759931	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				6					United States	US	Florida	US-FL	Lee	US-FL-071		31			Harns Marsh	L830108	H	26.6496729	-81.6869336	2011-10-20	08:45:00	obsr104127	S8985047	Traveling	P22	EBIRD	120	11.265		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS118201111	2021-11-09 22:27:57.096501	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				5					United States	US	New York	US-NY	Sullivan	US-NY-105		28			Yankee Lake	L1031003	P	41.5830932	-74.5566559	2011-05-12	06:45:00	obsr232943	S8230602	Area	P23	EBIRD	90		2.0234	4	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS334120105	2018-12-25 18:42:02	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				4					Canada	CA	Quebec	CA-QC	La Haute-Yamaska	CA-QC-HY		13			Mt-Shefford	L2146313	H	45.3613127	-72.6096725	2010-08-20	07:15:00	obsr401552	S24441846	Historical	P62	EBIRD_CAN	90			2	1	G1362943	0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS106105296	2021-03-25 18:40:54.18533	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Connecticut	US-CT	Litchfield	US-CT-005		30			Anderson Rd. (Woodbury-Southbury Rod and Gun Club Farm	L784353	P	41.6741299	-73.1837940	2011-01-20	09:05:00	obsr16810	S7459630	Traveling	P22	EBIRD	35	2.414		2	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS157560695	2016-02-23 12:32:48	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	North Carolina	US-NC	Watauga	US-NC-189		28			Boone Greenway Wetlands Restoration	L784375	P	36.2052651	-81.6510451	2012-05-19	11:35:00	obsr152186	S11070003	Traveling	P22	EBIRD	75	1.931		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS85538743	2018-08-05 12:33:00	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Wisconsin	US-WI	Dane	US-WI-025		23			Token Creek County Park	L387872	P	43.1870300	-89.3136978	2010-02-17	09:00:00	obsr116459	S5997295	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS145753464	2021-03-24 01:20:02.476823	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Texas	US-TX	Fort Bend	US-TX-157		37			Brazos Bend SP (UTC 117)	L141106	H	29.3735739	-95.6230259	2012-03-25	10:00:00	obsr41784	S10261984	Traveling	P22	EBIRD	90	1.207		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS136183626	2012-01-14 23:05:19	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				2					United States	US	Ohio	US-OH	Hamilton	US-OH-061		22			Winton Woods--Parcours	L480260	P	39.2525360	-84.4986391	2012-01-14	10:10:00	obsr24731	S9588681	Traveling	P22	EBIRD	70	0.966		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS135765328	2012-01-10 11:22:29	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				1					United States	US	Wisconsin	US-WI	Chippewa	US-WI-017		23			Judith & Superior Street	L475601	P	44.9420809	-91.4007568	2012-01-10	08:11:00	obsr103956	S9553967	Traveling	P22	EBIRD_WI	4	0.032		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS113638190	2021-04-01 06:09:02.129991	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				10					United States	US	Indiana	US-IN	Marion	US-IN-097	US-IN_3070	22			Eagle Creek Park	L157179	H	39.8751000	-86.3037000	2011-03-29	08:20:00	obsr129899	S7937402	Traveling	P22	EBIRD	120	6.437		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS107495529	2021-04-01 19:16:47.396823	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Vermont	US-VT	Lamoille	US-VT-015	US-VT_2285	14			mud city loop, Morristown	L777353	P	44.5623129	-72.6746464	2011-02-05	09:40:00	obsr189783	S7556149	Traveling	P22	EBIRD_VINS	25	7.242		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS102338336	2018-08-06 23:58:27	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				X					United States	US	Pennsylvania	US-PA	Washington	US-PA-125		28			Meadowcroft Museum	L961186	H	40.2864171	-80.4888010	2010-09-12	08:06:00	obsr51241	S7182121	Traveling	P22	EBIRD	71	0.805		1	1		0	1	0			
URN:CornellLabOfOrnithology:EBIRD:OBS111828655	2021-03-26 03:59:22.083539	20786	species	avibase-1DA430B8	Blue Jay	Cyanocitta cristata				3					United States	US	Minnesota	US-MN	St. Louis	US-MN-137	US-MN_2906	12			Sax-Zim--CR 788 (Admiral Rd), 1.5 mi S of CR 27	L490624	P	47.2844842	-92.6287150	2011-02-20	11:15:00	obsr231602	S7810274	Stationary	P21	EBIRD	60			2	1	G236007	0	1	0			
