LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS
2017-05-28 05:54:20	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-03-03	07:30:00	obs6441	S10138124	Traveling	P22	EBIRD	420	7		1	1		I am not knowledgable in Asian bird calls so missed many species that remained hidden or gave only fleeting views
2017-05-27 11:00:13	Singapore	SG	Singapore	SG-							Changi Village Hotel	L1277940	P	1.3905938	103.9854455	2012-02-24	16:15:00	obs189448	S9995316	Stationary	P21	EBIRD	15			2	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							Lower Peirce Reservoir Park	L948606	H	1.3706712	103.8262081	2012-02-11	18:30:00	obs205759	S9811586	Traveling	P22	EBIRD_CAN	60	1		20	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-07	16:00:00	obs205759	S10108080	Incidental	P20	EBIRD_CAN				1	1		
2013-09-11 12:29:19	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-13	18:45:00	obs205759	S9822203	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin, Outward Bound Singapore Camp 1	L1781196	P	1.4199738	103.9293082	2012-10-16	06:00:00	obs293321	S11824014	Incidental	P20	EBIRD					1		
2017-04-26 10:15:31	Singapore	SG	Singapore	SG-							Chek Jawa, Pulau Ubin	L1781836	P	1.4094949	103.991396	2012-10-18	17:30:00	obs293321	S11828439	Incidental	P20	EBIRD					1		till 8pm
2017-04-25 12:49:44	Singapore	SG	Singapore	SG-							Singapore Island Golf Course	L1431209	P	1.362919	103.81979	2012-09-30	05:50:00	obs189448	S11686385	Traveling	P22	EBIRD	20	.805		2	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-13	12:00:00	obs205759	S9822069	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-13	09:00:00	obs205759	S9822070	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--Marina Barrage	L1412616	P	1.2802696	103.8700351	2012-02-11	16:30:00	obs205759	S9811580	Traveling	P22	EBIRD_CAN	30	.5		20	1		
2017-07-22 02:34:07	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-11	09:00:00	obs205759	S10137605	Traveling	P22	EBIRD	1	.1		2	1		Part of the ABC (Annual Bird Census)
2017-07-22 02:33:05	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-11	09:00:00	obs205759	S10137630	Traveling	P22	EBIRD	20	.1		2	1		Part of the ABC (Annual Bird Census)
2017-07-22 02:34:54	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-03-11	08:30:00	obs205759	S10137600	Traveling	P22	EBIRD	15	.1		2	1		Part of the ABC (Annual Bird Census)
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG Botanic Gardens--Field south of Symphony Lake	L1448993	P	1.3123233	103.8146892	2012-03-11	08:15:00	obs205759	S10137594	Traveling	P22	EBIRD	15	.1		2	1		Part of the ABC (Annual Bird Census)
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-16	08:30:00	obs205759	S9842623	Incidental	P20	EBIRD_CAN				1	1		
2017-05-27 10:36:01	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-16	12:50:00	obs205759	S9842627	Incidental	P20	EBIRD_CAN				1	1		
2018-04-15 11:34:31	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-02-15	12:00:00	obs205759	S9842630	Incidental	P20	EBIRD_CAN				1	1		
2012-03-20 03:32:06	Singapore	SG	Singapore	SG-							SG--South of Sentosa Cove	L1447686	P	1.2169518	103.8287469	2012-03-10	13:00:00	obs205759	S10128868	Traveling	P22	EBIRD	60	5		9	1		Pelagic into the Singapore straits
2017-04-26 10:36:07	Singapore	SG	Singapore	SG-							SG--South of Sentosa Cove	L1447686	P	1.2169518	103.8287469	2012-03-10	07:00:00	obs205759	S10128863	Traveling	P22	EBIRD	90	10		9	1		Part of an ongoing series of pelagics into the Singapore straits to better understand the distribution of seabirds in the region.
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--field behind fence	L1388637	P	1.4386184	103.733407	2012-03-16	17:00:00	obs205759	S10184468	Traveling	P22	EBIRD_CAN	10	.1		1	1		
2017-05-27 07:25:03	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-02-12	10:00:00	obs330987	S14701740	Traveling	P22	EBIRD	180	3.219		2	1		
2018-03-21 09:39:56	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-03-04	10:00:00	obs6441	S10138184	Traveling	P22	EBIRD	270	8		1	1		I am not familiar with Asian bird calls so missed MANY species that were heard only or poorly seen.
2013-02-24 09:34:04	Singapore	SG	Singapore	SG-							SG--South West of Singapore	L1447700	P	1.2008192	103.6699601	2012-03-10	10:00:00	obs205759	S10128865	Traveling	P22	EBIRD	120	5		9	1		Part of an ongoing series of pelagics into the Singapore straits to better understand the distribution of seabirds in the region.
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-17	16:30:00	obs205759	S10191667	Incidental	P20	EBIRD				1	1		
2017-07-22 02:38:33	Singapore	SG	Singapore	SG-							Sentosa Island	L764282	H	1.2491479	103.828311	2012-03-10	14:30:00	obs205759	S10128869	Incidental	P20	EBIRD				1	1		
2018-02-01 09:27:45	Singapore	SG	Singapore	SG-							Grasslands near Serangoon	L1764966	P	1.4145045	103.9140411	2012-10-08	07:30:00	obs189448	S11744142	Traveling	P22	EBIRD	180	3.219		3	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							Hindhede Park	L1456256	H	1.3490121	103.7754245	2012-03-17	17:30:00	obs205759	S10191746	Traveling	P22	EBIRD	30	.5		1	1		2 other birders joined me at the lookout
2012-03-20 03:23:33	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-17	20:10:00	obs205759	S10191763	Incidental	P20	EBIRD				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-16	15:30:00	obs205759	S10184536	Incidental	P20	EBIRD				1	1		
2017-04-26 09:53:07	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-03-16	18:30:00	obs205759	S10184507	Traveling	P22	EBIRD_CAN	30	1		1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--Neo Tiew Crescent	L1388640	P	1.4418151	103.7321185	2012-03-16	19:00:00	obs205759	S10184528	Traveling	P22	EBIRD_CAN	15	.3		1	1		
2017-10-19 12:47:03	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-02-16	08:00:00	obs204697	S9843037	Traveling	P22	EBIRD	300	1.609		2	1		With Ailin Chuah on day trip
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-01-31		obs437205	S15896605	Incidental	P20	EBIRD				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-02-01		obs437205	S15896606	Incidental	P20	EBIRD				1	1		
2017-05-27 10:36:20	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-02-02		obs437205	S15896607	Incidental	P20	EBIRD				1	1		
2013-12-08 10:29:58	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-02-03		obs437205	S15896608	Incidental	P20	EBIRD				1	1		
2013-12-08 10:29:58	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-02-04		obs437205	S15896609	Incidental	P20	EBIRD				1	1		
2018-06-16 12:37:38	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-06-25		obs437205	S15896610	Incidental	P20	EBIRD				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Singapore	L2458725	P	1.2885671	103.8362503	2012-06-27		obs437205	S15896611	Incidental	P20	EBIRD				1	1		
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							SG--NTU campus	L1361109	P	1.348154	103.6850663	2012-03-15	18:30:00	obs205759	S10176222	Incidental	P20	EBIRD_CAN				1	1		
2017-10-19 13:04:23	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-02-05	09:00:00	obs330987	S15669572	Traveling	P22	EBIRD	360	3.219		2	1		
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin, Outward Bound Singapore Camp 1	L1781196	P	1.4199738	103.9293082	2012-10-22	08:00:00	obs293321	S11847576	Incidental	P20	EBIRD					1		
2013-12-08 10:29:06	Singapore	SG	Singapore	SG-							Jurong Bird Park	L1322316	H	1.3177282	103.7068176	2012-01-31		obs437205	S15896589	Incidental	P20	EBIRD				1	1		
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Pulau Ubin, Outward Bound Singapore Camp 1	L1781196	P	1.4199738	103.9293082	2012-10-15	10:00:00	obs293321	S11823969	Incidental	P20	EBIRD					1		
2017-07-05 13:20:48	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-06-17	17:00:00	obs816783	S34396208	Traveling	P22	EBIRD	90	3		2	1		
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-09-29	07:00:00	obs189448	S11680564	Traveling	P22	EBIRD	180	6.437		1	1		
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Kampung Melayu, creek and coast	L1781221	P	1.4076823	103.9801334	2012-10-16	16:30:00	obs293321	S11824065	Incidental	P20	EBIRD					1		
2017-05-27 10:48:44	Singapore	SG	Singapore	SG-							Serangoon Estuary--Hougang and Sengkang	L3897880	P	1.3796808	103.9042282	2012-03-11	07:30:00	obs304258	S24978589	Traveling	P22	EBIRD	180	5		1	1		Annual bird census: Buangkok Dr to Hougang Ave 7 to Sengkang East Dr
2017-06-21 11:21:52	Singapore	SG	Singapore	SG-							Chinese Garden	L3267940	H	1.3388322	103.729316	2012-06-22	16:30:00	obs816783	S34396287	Traveling	P22	EBIRD	120	4		2	1		
2017-05-27 11:00:13	Singapore	SG	Singapore	SG-							Changi Village Hotel	L1277940	P	1.3905938	103.9854455	2012-09-27	17:30:00	obs189448	S11675087	Traveling	P22	EBIRD	40	.805		1	1		
2018-08-06 13:22:05	Singapore	SG	Singapore	SG-							Kranji Marsh	L1074623	H	1.4182693	103.72886	2012-06-17	08:00:00	obs816783	S34396153	Traveling	P22	EBIRD	150	3		12	1		NSS outing; clear, sunny day.
2017-05-27 07:24:05	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-10-06	07:30:00	obs6441	S11724112	Traveling	P22	EBIRD	300	6.437		2	1		<br />Submitted from BirdLog World for iOS, version 1.5.0
2017-06-07 10:20:34	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-08-20	13:00:00	obs304258	S26127192	Traveling	P22	EBIRD	120	2		2	1	G2473628	In the afternoon, Danny and I went to SBWR.
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-10-07	08:45:00	obs6441	S11848362	Traveling	P22	EBIRD	330	8.047		2	1		
2017-06-05 14:12:48	Singapore	SG	Singapore	SG-							Nee Soon Swamp	L3999630	P	1.3812468	103.8115096	2012-08-20	07:00:00	obs304258	S26127103	Traveling	P22	EBIRD	150	2		3	1	G2470218	In the morning, Con, Danny and I went to Nee Soon Swamp.
2018-02-01 09:27:45	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-10-05	16:00:00	obs189448	S11718518	Traveling	P22	EBIRD	200	4.828		2	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-06-23	09:00:00	obs816783	S34396450	Traveling	P22	EBIRD	180	4		2	1		
2017-07-05 13:19:08	Singapore	SG	Singapore	SG-							Sentosa Island: Nature Park area	L1465856	H	1.2565544	103.8150055	2012-09-09	13:20:00	obs119881	S11552695	Traveling	P22	EBIRD	100	1.609		1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Gardens by the Bay	L1778728	P	1.2819107	103.8637658	2012-10-14	07:20:00	obs132890	S11810650	Traveling	P22	EBIRD	60	.402		5	1		Birded the gardens casually with Ding Li, Bingwen, Mick and Horst.
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Changi Village Hotel	L1277940	P	1.3905938	103.9854455	2012-09-27	06:50:00	obs189448	S11668164	Stationary	P21	EBIRD	15			1	1		
2017-05-27 11:00:13	Singapore	SG	Singapore	SG-							Changi Village Hotel	L1277940	P	1.3905938	103.9854455	2012-09-26	16:00:00	obs189448	S11664225	Traveling	P22	EBIRD	30	.402		1	1		
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							BBC Towers and along Turut Track, Singapore	L1788920	P	1.4239208	103.7234111	2012-10-26		obs293321	S11883264	Incidental	P20	EBIRD					1		
2017-05-27 10:48:44	Singapore	SG	Singapore	SG-							Serangoon Estuary--Hougang and Sengkang	L3897880	P	1.3796808	103.9042282	2012-09-02	07:30:00	obs304258	S24978515	Traveling	P22	EBIRD	180	5		1	1		Fall Migration bird census: Buangkok Dr to Hougang Ave 7 to Sengkang East Dr
2017-05-27 10:48:44	Singapore	SG	Singapore	SG-							Serangoon Estuary--Hougang and Sengkang	L3897880	P	1.3796808	103.9042282	2012-07-08	07:30:00	obs304258	S24978554	Traveling	P22	EBIRD	180	5		1	1		Mid Year bird census: Buangkok Dr to Hougang Ave 7 to Sengkang East Dr
2017-07-05 13:14:27	Singapore	SG	Singapore	SG-							Mount Faber Park	L948628	H	1.2748238	103.8156939	2012-11-27	07:00:00	obs219351	S12194214	Traveling	P22	EBIRD	60	.805		1	1		walked from Bay Hotel up stairs into park
2017-10-19 13:04:23	Singapore	SG	Singapore	SG-							Changi Village	L1362215	P	1.3566418	103.970747	2012-10-15	05:30:00	obs293321	S11823936	Incidental	P20	EBIRD					1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							CCNR--Jelutong Tower	L1481777	H	1.3514215	103.8064206	2012-06-03	07:30:00	obs252606	S11455839	Traveling	P22	EBIRD	300	6.437		1	1		Trip report;--http://redgannet.blogspot.co.uk/2012/06/sunday-back-in-forest-singapore-june.html
2017-06-05 11:55:17	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-09-15	06:30:00	obs304258	S24992056	Traveling	P22	EBIRD	360	20		10	1	G2469935	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/09/singapore-strait-imbiah-15sep12.html
2017-06-05 14:13:34	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-05-05	06:30:00	obs304258	S24992079	Traveling	P22	EBIRD	360	20		9	1	G2470228	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/06/singapore-strait-5may12.html
2017-06-05 14:12:20	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-10-13	06:30:00	obs304258	S24992033	Traveling	P22	EBIRD	360	20		8	1	G2470208	Left Sentosa Cove, traveled east and back. http://singaporebirders.blogspot.com/2012/10/singapore-strait-13oct12.html
2017-05-27 10:35:22	Singapore	SG	Singapore	SG-							Singapore, Mount Faber	L2155024	P	1.271316	103.819631	2012-03-21	18:00:00	obs176548	S14000543	Incidental	P20	EBIRD				1	1		
2017-06-05 11:22:08	Singapore	SG	Singapore	SG-							Singapore Straits	L1495902	H	1.2867599	103.993753	2012-03-10	06:31:00	obs304258	S24992154	Traveling	P22	EBIRD	360	20		8	1		Left Sentosa Cove, traveled east towards Pulau Karimum and back. http://singaporebirders.blogspot.com/2012/06/singapore-strait-10mar12.html
2015-11-18 08:19:43	Singapore	SG	Singapore	SG-							CCNR--Jelutong Tower	L1481777	H	1.3514215	103.8064206	2012-11-19	10:00:00	obs204697	S12203280	Stationary	P21	EBIRD	30			3	1		End of bird outing with NSS;  Dry, Sunny, humid 90F day.
2018-06-16 12:37:38	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-11-03	13:05:00	obs6441	S11980081	Traveling	P22	EBIRD	85	.805		2	1		<br />Submitted from BirdLog World for iOS, version 1.5.1
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							St John Island	L1778775	P	1.219613	103.847973	2012-10-14	09:30:00	obs132890	S11811310	Traveling	P22	EBIRD	140	1.609		5	1		Birded St John with Mick, Horst, Ding Li and Bingwen
2017-07-05 13:14:27	Singapore	SG	Singapore	SG-							Mount Faber Park	L948628	H	1.2748238	103.8156939	2012-11-28	17:00:00	obs219351	S12194201	Traveling	P22	EBIRD	60	1.609		2	1		walked uphill from Bay Hotel to and a little past cable car station with Chaoyan Dong
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin, Outward Bound Singapore Camp 1	L1781196	P	1.4199738	103.9293082	2012-10-31	07:20:00	obs293321	S11904978	Incidental	P20	EBIRD				2	1		with Niel, along forest tracks
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Ang mo kio ave 9 singapore	L1185090	P	1.3690409	103.8436317	2012-11-28	09:00:00	obs204697	S12174708	Stationary	P21	EBIRD	15			1	1		Birds observed were all visitors to a single tree outside of condo's window.  Sunny, dry and 90F
2013-09-11 12:26:06	Singapore	SG	Singapore	SG-							Trevose Crescent, by Zeehan's place	L1788959	P	1.324395	103.8250559	2012-10-26	17:15:00	obs293321	S11883510	Incidental	P20	EBIRD				2	1		me and Niel
2017-06-21 09:37:28	Singapore	SG	Singapore	SG-							Mandai Mudflats	L1372063	H	1.437649	103.7508984	2012-09-30	15:30:00	obs189448	S11686375	Stationary	P21	EBIRD	30			2	1		
2017-07-05 13:20:48	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-10-21	10:00:00	obs294690	S11841402	Traveling	P22	EBIRD	240	6.437		1	1		
2017-05-27 11:00:13	Singapore	SG	Singapore	SG-							SG - Sentosa Island - Capella Resort	L1785373	P	1.2503348	103.8242965	2012-10-23	10:00:00	obs294690	S11854074	Stationary	P21	EBIRD	180			1	1		
2018-03-21 09:39:56	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-11-04	08:15:00	obs6441	S11973107	Traveling	P22	EBIRD	390	4.828		1	1		<br />Submitted from BirdLog World for iOS, version 1.5.1
2017-05-27 10:24:58	Singapore	SG	Singapore	SG-							Bukit Brown Chinese cemetery	L1788970	P	1.3364204	103.8218375	2012-10-26	17:45:00	obs293321	S11883598	Incidental	P20	EBIRD				2	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Fort Canning Park	L922737	H	1.2940966	103.8465779	2012-10-06	10:30:00	obs533067	S19473991	Incidental	P20	EBIRD				1	1		
2014-08-15 09:27:12	Singapore	SG	Singapore	SG-							Singapore Night Safari	L3037289	P	1.4022	103.7881	2012-10-05	19:30:00	obs533067	S19473993	Incidental	P20	EBIRD				1	1		
2017-07-05 13:27:17	Singapore	SG	Singapore	SG-							Singapore Zoo	L1120413	H	1.4045597	103.7923801	2012-10-05	11:00:00	obs533067	S19473994	Incidental	P20	EBIRD				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Kim Seng Park, Singapore	L3037286	P	1.293	103.8331	2012-10-06	16:30:00	obs533067	S19473990	Incidental	P20	EBIRD				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Pearl Hill City Park, Singapore	L3037288	P	1.2844	103.8392	2012-10-06	08:00:00	obs533067	S19473992	Incidental	P20	EBIRD				1	1		8/8, hot, humid
2017-05-27 10:50:50	Singapore	SG	Singapore	SG-							Kim Seng Park, Singapore	L3037286	P	1.293	103.8331	2012-10-05	08:00:00	obs533067	S19473995	Incidental	P20	EBIRD				1	1		8/8, hot, humid
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Changi Airport, Singapore	L3037291	P	1.3644	103.9915	2012-10-04		obs533067	S19473996	Incidental	P20	EBIRD				1	1		.  From airport transit lounge
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Tanglin, 24 Cluny Road	L3600683	P	1.31401	103.81605	2012-04-22	09:00:00	obs618985	S23133039	Stationary	P21	EBIRD	90			1	1		Submitted from  BirdLog World for Android v1.9.7
2017-07-05 13:14:27	Singapore	SG	Singapore	SG-							Mount Faber Park	L948628	H	1.2748238	103.8156939	2012-01-17	09:00:00	obs418726	S16459251	Traveling	P22	EBIRD	240	11.265		1	1		
2017-05-27 09:21:25	Singapore	SG	Singapore	SG-							Fort Canning Park	L922737	H	1.2940966	103.8465779	2012-08-05	08:00:00	obs418726	S16458835	Traveling	P22	EBIRD	120	4.828		1	1		
2014-04-30 12:03:34	Singapore	SG	Singapore	SG-							MacRitchie Reservoir Park	L1203001	H	1.3416843	103.8324308	2012-08-10	08:40:00	obs456782	S18149280	Traveling	P22	EBIRD	470	11.265		1	1		
2017-10-19 09:47:33	Singapore	SG	Singapore	SG-							Jurong Bird Park	L1322316	H	1.3177282	103.7068176	2012-03-30	08:00:00	obs539850	S30888542	Traveling	P22	EBIRD	240	15		2	1		Ricky y un guia asiatico
2017-06-07 10:16:54	Singapore	SG	Singapore	SG-							Bidadari	L3345783	H	1.3414326	103.8741338	2012-11-24	11:00:00	obs304258	S25811712	Traveling	P22	EBIRD	90	2		4	1	G2473607	Danny Lau, Yamane Yoshio and I
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-11-24	07:00:00	obs304258	S25811521	Traveling	P22	EBIRD	180	10		4	1	G2469973	Danny Lau, Lau JS, Yamane Yoshio and I
2016-09-17 21:15:54	Singapore	SG	Singapore	SG-							Tanglin, 469C Bukit Timah Road	L3600727	P	1.32115	103.81692	2012-07-21	07:30:00	obs618985	S23133489	Stationary	P21	EBIRD	120			1	1		Submitted from  BirdLog World for Android v1.9.7
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Museum, 70 River Valley Road	L3600740	P	1.29325	103.84674	2012-08-11	08:00:00	obs618985	S23133486	Stationary	P21	EBIRD	90			1	1		Submitted from  BirdLog World for Android v1.9.7
2017-05-27 09:21:25	Singapore	SG	Singapore	SG-							Changi	L1122092	H	1.3618	103.9717	2012-08-01	16:00:00	obs266479	S29371480	Stationary	P21	EBIRD	20			4	1	G1731477	
2017-07-05 13:20:48	Singapore	SG	Singapore	SG-							Singapore Botanic Gardens	L952084	H	1.3148322	103.8159621	2012-07-31	09:00:00	obs266479	S29371152	Traveling	P22	EBIRD	180	3		4	1		
2017-08-09 04:44:58	Singapore	SG	Singapore	SG-							Singapore	L1802921	P	1.3521	103.8198	2012-11-09		obs307568	S23260228	Incidental	P20	EBIRD				1	1		
2017-08-10 11:26:23	Singapore	SG	Singapore	SG-							Singapore	L1802921	P	1.3521	103.8198	2012-02-17		obs307568	S23260229	Incidental	P20	EBIRD				1	1		
2017-05-27 10:25:40	Singapore	SG	Singapore	SG-							Bukit Brown Cemetery	L3597391	P	1.335977	103.8235366	2012-06-28	09:50:00	obs553262	S23107780	Traveling	P22	EBIRD	80	1		1	1		Hot & humid; 50% cloud cover
2017-08-09 04:44:58	Singapore	SG	Singapore	SG-							Singapore	L1802921	P	1.3521	103.8198	2012-11-09		obs307568	S23266425	Incidental	P20	EBIRD				1	1		
2017-08-10 11:26:23	Singapore	SG	Singapore	SG-							Singapore	L1802921	P	1.3521	103.8198	2012-02-17		obs307568	S23266426	Incidental	P20	EBIRD				1	1		
2014-06-28 21:37:05	Singapore	SG	Singapore	SG-							Western Water Catchment, 67B Lorong Ayam Jalak	L2948263	P	1.40852	103.7302	2012-11-11	20:00:00	obs519697	S18938699	Incidental	P20	EBIRD				1	1		Submitted from  BirdLog Asia for Android v1.9.3
2018-02-27 08:49:47	Singapore	SG	Singapore	SG-							Kranji Sanctuary Golf Course	L6020593	H	1.4248333	103.7280983	2012-10-21	15:00:00	obs304258	S26040414	Stationary	P21	EBIRD	5			3	1	G2469967	
2018-08-06 13:22:06	Singapore	SG	Singapore	SG-							Neo Tiew Lane 2	L3903121	P	1.4183628	103.7229189	2012-10-21	15:15:00	obs304258	S26040451	Traveling	P22	EBIRD	60	1		3	1	G2469968	
2017-06-05 12:06:26	Singapore	SG	Singapore	SG-							Sungei Buloh Wetland Reserve	L927971	H	1.4462973	103.7263227	2012-10-20	17:00:00	obs304258	S26040003	Stationary	P21	EBIRD	60			3	1	G2469955	Singapore Bird Race 20-21 Oct 2012 5pm - 5pm. Danny, JS and I formed Team Drongos to participate in this year's bird race.
2017-06-05 12:07:34	Singapore	SG	Singapore	SG-							Changi Beach	L4032865	P	1.3745324	104.0058517	2012-10-21	13:00:00	obs304258	S26040349	Stationary	P21	EBIRD	5			3	1	G2469964	
2017-10-19 12:47:07	Singapore	SG	Singapore	SG-							Pulau Ubin	L1055540	H	1.4036891	103.9608593	2012-08-01	09:00:00	obs643773	S29394536	Traveling	P22	EBIRD	300	10		4	1	G1733362	
2017-06-05 12:07:21	Singapore	SG	Singapore	SG-							Pasir Ris Park	L1459790	H	1.3802885	103.9441462	2012-10-21	11:30:00	obs304258	S26040272	Traveling	P22	EBIRD	30	1		3	1	G2469962	
2017-06-21 09:26:44	Singapore	SG	Singapore	SG-							Changi Cove and Grasslands	L1459795	H	1.3534911	104.02246	2012-10-06	07:00:00	obs304258	S26040562	Traveling	P22	EBIRD	180	8		2	1	G2473614	
2018-08-06 13:22:05	Singapore	SG	Singapore	SG-							Neo Tiew Lane 2	L3903121	P	1.4183628	103.7229189	2012-09-29	07:00:00	obs304258	S26126868	Traveling	P22	EBIRD	180	2		2	1	G2473617	Today, Danny and I went to Neo Tiew Lane 2 and Sungei Buloh.----We started at NTL2 and saw several migrants: e.g. Black-browed Reed Warbler, Grey Wagtails, Yellow-rumped Flycatcher, Common Kingfishers, as well as some notable residents: e.g. Grey-headed Fish Eagle, Purple Swamphens, Common Moorhens, Plaintive Cuckoo. However, there were no terns at all. We were sorry to see a decomposed nightjar along the track.
